County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_0,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_0,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_0,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_0,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_0,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
48069,0.665354331,38,16,0.055209498,0.040161685,0.087093474,0.001391889,0.108738007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48079,0.751968504,6,2,0.05350583,0.038770178,0.032992548,0.00058497,0.036447265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48095,0.177165354,6,2,0.05350583,0.03853914,0.005332653,0.000198989,0.025004219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48101,0.712598425,2,1,0.053292871,0.038563404,0.027971075,0.00030845,0.032607165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48103,0.409448819,4,1,0.05339935,0.038577646,0.005390472,0.000530485,0.010936439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,0.87007874,14161,5886,0.807112815,0.863872102,0.126136397,0.60584683,0.120428868,0,0,0,0,0,0,37.6656473,84.91335372,100,0,0,0,13.45565749,60.70336391,100,100,100,100,0.83248386,0.83248386,4.60414543,9.514101257,14.42405708,21.50866463,28.35541964,36.25552158,43.56099218,0,0,0,13.45565749,60.70336391,100,100,100,100,0.458715596,0.458715596,3.058103976,8.511722732,11.8756371,16.3948352,23.66632688,28.9840299,36.25552158
48117,0.74015748,76,29,0.057232604,0.042236285,0.072354597,0.003762821,0.081206489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48153,0.744094488,17,7,0.054091466,0.039315334,0.056509687,0.001173349,0.063087534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48169,0.523622047,46,20,0.055635415,0.040081507,0.10610069,0.000883471,0.168325154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
48177,0.937007874,119,54,0.059521908,0.04593765,0.15597047,0.005210317,0.138276341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07407407,25.92592593,61.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07407407,25.92592593
48195,0.586614173,12,5,0.053825268,0.038939501,0.033685827,0.000873084,0.047702748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,0.807086614,17784,7551,1,1,0.084355124,1,0.086824054,37.0811813,36.829559,73.659118,100,100,100,100,100,100,37.0811813,36.829559,73.659118,100,100,100,100,100,100,3.059197457,3.045954178,6.740829029,12.60760164,19.70599921,24.30141703,31.02900278,36.77658588,42.56389882,37.0811813,36.829559,73.659118,100,100,100,100,100,100,3.045954178,3.045954178,6.144881473,11.01840816,17.21626275,21.28194941,25.40060919,32.27387101,36.96199179
48207,0.885826772,27,13,0.054623862,0.040070166,0.126291348,0.001382373,0.118433219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48249,0.88976378,184,76,0.062982484,0.049435406,0.104582316,0.009863819,0.097641012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.73684211,21.05263158,35.52631579,72.36842105,73.68421053,73.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,19.73684211,21.05263158,35.52631579,72.36842105,73.68421053
48255,0.858267717,95,45,0.058244157,0.043930041,0.159905778,0.003552283,0.154771189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,46.66666667,73.33333333,73.33333333,73.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,73.33333333,73.33333333,73.33333333
48271,0.775590551,2,1,0.053292871,0.038571844,0.013444913,0.000764418,0.014400389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48279,0.811023622,66,26,0.056700208,0.042053775,0.101293283,0.002892628,0.103751858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48301,0.57480315,-999,-999,0,0,0,1.29E-05,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48341,0.645669291,40,17,0.055315977,0.040198081,0.032074911,0.003786511,0.041267111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.29411765,35.29411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.29411765
48357,0.413385827,3,1,0.053346111,0.038551008,0.002544966,0.001148688,0.00511417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48369,0.700787402,34,15,0.054996539,0.0400641,0.067972925,0.001855743,0.080574648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48371,0.661417323,31,14,0.054836821,0.039841501,0.037343223,0.002809877,0.04690131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48375,0.846456693,204,94,0.064047277,0.050035684,0.041926896,0.027546529,0.04114686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.382978723,11.70212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.319148936
48389,0.62992126,32,12,0.05489006,0.039818292,0.031838672,0.002561979,0.041987249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48419,0.905511811,34,14,0.054996539,0.040530397,0.031698568,0.006207858,0.029079991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42857143,21.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48435,0.669291339,26,11,0.054570622,0.039633672,0.1213504,0.000693486,0.150617261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48437,0.881889764,21,8,0.054304424,0.039708575,0.060055575,0.001773878,0.056570207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48463,0.909448819,153,63,0.061332056,0.047789388,0.135142867,0.006609695,0.123442186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,50.79365079,52.38095238,52.38095238,74.6031746,74.6031746,0,0,0,0,0,0,0,0,0,0,0,0,0,50.79365079,50.79365079,52.38095238,52.38095238,74.6031746
48465,0.94488189,596,215,0.084917212,0.076193686,0.263975418,0.012468006,0.232078388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97674419,57.20930233,81.86046512,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,29.30232558,46.97674419,81.39534884,100,100,100,100
48501,0.527559055,17,8,0.054091466,0.039068735,0.031369847,0.001214372,0.049395803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51027,0.687969925,21,9,0.450530035,0.502827491,0.151235957,0.031363914,0.196689387,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,11.11111111,33.33333333,66.66666667,88.88888889,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,22.22222222,66.66666667,77.77777778,100,100,100
51051,0.729323308,5,2,0.443462898,0.49713087,0.052722983,0.022390034,0.064680773,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,50,100,100,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,50,100,100,100,100
51105,0.766917293,20,9,0.450088339,0.503297418,0.15464761,0.038174935,0.180422211,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,33.33333333,0,44.44444444,55.55555556,66.66666667,100,100,100,100,0,0,0,0,0,0,100,100,100,22.22222222,0,44.44444444,55.55555556,66.66666667,100,100,100,100
51183,0.902255639,26,12,0.452738516,0.507580294,0.509710428,0.021252888,0.505462841,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,25,75,83.33333333,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,16.66666667,41.66666667,83.33333333,100,100,100
51195,0.879699248,23,9,0.451413428,0.50587904,0.10970219,0.071043725,0.111577441,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,22.22222222,22.22222222,33.33333333,44.44444444,77.77777778,100,100,100,100,0,0,0,0,0,100,100,100,100,22.22222222,22.22222222,22.22222222,33.33333333,44.44444444,100,100,100,100
51640,0.992481203,23,10,0.451413428,0.507247181,0.808474864,0.013409953,0.728852339,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,70,60,70,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,70,60,70,100,100,100,100,100,100
51710,0.909774436,1052,449,0.905918728,1,0.899388508,0.463901294,0.884522582,100,63.69710468,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31.84855234,17.14922049,53.22939866,79.06458797,93.09576837,100,100,100,100,100,64.14253898,100,100,100,100,100,100,100,25.83518931,17.14922049,48.99777283,77.28285078,91.53674833,100,100,100,100
51720,0.917293233,1,1,0.441696113,0.495691347,0.124313065,0.007326908,0.121256186,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100,100
54005,0.872727273,34,15,0.710942877,0.482962101,0.615734331,0.127295371,0.397661756,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,26.66666667,20,80,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,26.66666667,20,73.33333333,100,100,100,100,100,100
54015,0.727272727,6,3,0.691672402,0.425116356,0.266537853,0.0401337,0.206566836,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,66.66666667,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,66.66666667,100,100,100,100,100,100
54043,0.618181818,14,7,0.697178252,0.434923537,0.22032662,0.082934574,0.200886036,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,42.85714286,42.85714286,57.14285714,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,42.85714286,42.85714286,42.85714286,100,100,100,100,100,100
1047,0.940298507,259,110,0.070185615,0.098782288,0.363503341,0.07728897,0.317263448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.72727273,57.27272727,70,76.36363636,76.36363636,82.72727273,87.27272727,0,0,0,0,0,0,0,0,0,0,0,0,25.45454545,42.72727273,43.63636364,57.27272727,57.27272727,76.36363636
1087,0.76119403,64,28,0.01363109,0.018505535,0.154975929,0.027091919,0.124399149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0.865671642,38,17,0.006090487,0.01198647,0.157076241,0.020012071,0.100216848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.05882353,76.47058824,76.47058824,76.47058824,76.47058824,76.47058824,82.35294118,0,0,0,0,0,0,0,0,0,0,0,0,0,47.05882353,76.47058824,76.47058824,76.47058824,76.47058824
2016,0.517241379,79,46,0.753846154,0.791888506,1,0.023659631,1,0,0,0,0,2.173913043,100,100,100,100,0,0,0,60.86956522,100,100,100,100,100,100,82.60869565,100,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100
2070,0.827586207,1,0,0.699300699,0.731287191,0,0.032994735,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2164,0.75862069,2,1,0.7,0.732331141,0.133333333,0.007889923,0.090909091,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,100,100,100,100
2180,0.896551724,8,3,0.704195804,0.740891534,0.065491184,0.072038843,0.037783375,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,66.66666667,33.33333333,66.66666667,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,66.66666667,0,66.66666667,100,100,100,100,100,100
4017,0.866666667,802,326,0.02696213,0.071285526,0.766973167,0.065605669,0.822122733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.51533742,36.19631902,36.50306748,58.89570552,71.47239264,81.28834356,87.11656442,0,0,0,0,0,0,0,0,0,0,0,0,14.72392638,32.51533742,36.19631902,36.19631902,36.50306748,51.22699387
4023,0.8,304,127,0.009879254,0.024799737,0.640953755,0.025411099,0.723033785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.07086614,42.51968504,52.75590551,72.44094488,79.52755906,80.31496063,83.46456693,86.61417323,86.61417323,0,0,0,0,0,0,0,0,0,0,20.47244094,43.30708661,43.30708661,52.75590551,72.44094488,72.44094488,79.52755906,80.31496063
4027,0.966666667,1765,725,0.059995884,0.175302453,1,0.140914542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35.86206897,52.55172414,59.72413793,71.5862069,79.31034483,82.48275862,89.93103448,94.34482759,0,0,0,0,0,0,0,0,0,17.79310345,21.24137931,26.89655172,43.17241379,50.89655172,52.55172414,55.86206897,62.89655172,67.44827586
5017,1,77,31,0.062080537,0.120631931,0.687925616,0.051116825,0.380402707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.41935484,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,25.80645161,100,100,100,100,100
5123,0.92,67,31,0.053691275,0.09652647,0.259730701,0.114835399,0.151765386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03225806,67.74193548,67.74193548,67.74193548,70.96774194,77.41935484,90.32258065,0,0,0,0,0,0,0,70.96774194,100,0,0,0,29.03225806,67.74193548,67.74193548,67.74193548,70.96774194,77.41935484
6011,0.655172414,137,65,0.028755854,0.011202102,0.712275373,0.001578069,0.9168773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.30769231,0,29.23076923,52.30769231,80,78.46153846,78.46153846,90.76923077,100,0,0,0,0,0,0,0,0,0,78.46153846,29.23076923,52.30769231,78.46153846,78.46153846,78.46153846,90.76923077,100,100
8023,0.9375,0,0,0.512045105,0.361699275,0,0.006240244,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12043,0.805970149,98,49,0.001863907,0.002184952,0.574755964,0.003196916,0.466807304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06122449,53.06122449,53.06122449,53.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06122449,53.06122449,53.06122449,53.06122449
12067,0.955223881,31,12,0,0.000677271,0.251704114,0.002217876,0.065375346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13043,0.981132075,69,31,0.015541638,0.035936476,0.969659715,0.023178417,0.636567294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.93548387,74.19354839,77.41935484,77.41935484,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,41.93548387,74.19354839,77.41935484,77.41935484,77.41935484,100
13061,0.880503145,9,3,0.001623753,0.003992942,0.302170496,0.005384618,0.175976747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,0.905660377,18,9,0.003711436,0.008469876,0.415873583,0.013109393,0.258787273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,77.77777778,77.77777778,77.77777778,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,77.77777778,77.77777778,77.77777778
13161,0.748427673,81,36,0.018325215,0.032155281,0.619514974,0.024509468,0.522436692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22222222,0,50,88.88888889,88.88888889,88.88888889,88.88888889,91.66666667,91.66666667,0,0,0,0,0,0,0,0,0,0,0,47.22222222,88.88888889,88.88888889,88.88888889,88.88888889,91.66666667,91.66666667
13163,0.742138365,140,60,0.032011134,0.055282749,0.974525177,0.025591606,0.86914257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,36.66666667,63.33333333,65,85,86.66666667,100,100,0,0,0,0,0,0,0,0,0,35,3.333333333,36.66666667,63.33333333,85,85,86.66666667,100,100
13205,0.962264151,57,23,0.012758061,0.029069826,0.338995205,0.047622242,0.182317391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08695652,56.52173913,56.52173913,56.52173913,73.91304348,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08695652,56.52173913,56.52173913,56.52173913,56.52173913
13243,0.974842767,19,8,0.003943401,0.009656331,0.378373553,0.014897268,0.20789986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,75,75,75
13271,0.578616352,85,33,0.019253074,0.026041509,0.407596201,0.020283555,0.435026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,75.75757576,75.75757576,0,0,0,0,0,0,0,0,0,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,75.75757576,75.75757576
13273,0.943396226,24,9,0.005103224,0.011857827,0.329230771,0.01812775,0.17999288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,0.961904762,44,17,0.404891304,0.415937826,0.161766311,0.077484236,0.160164665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64705882,17.64705882,23.52941176,35.29411765,41.17647059,64.70588235,82.35294118,88.23529412,94.11764706,0,0,0,0,0,0,0,0,100,17.64705882,17.64705882,17.64705882,29.41176471,41.17647059,64.70588235,76.47058824,82.35294118,88.23529412
20175,1,76,30,0.417313665,0.432036824,0.483339486,0.049435691,0.46032332,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,70,50,70,90,90,100,100,100,100,0,0,0,0,0,0,0,0,0,50,50,70,90,90,100,100,100,100
21063,0.483333333,4,2,0.003883495,0.003085517,0.048301815,0.007633256,0.09826921,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,50,0,50,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,0,0,50,50,100,100,100,100,100
21071,0.875,21,10,0.02038835,0.029325708,0.089003492,0.069090988,0.100022972,0,0,0,0,0,0,100,100,100,0,0,0,0,0,100,100,100,100,50,20,50,70,90,100,100,100,100,0,0,0,100,100,100,100,100,100,40,20,50,60,90,90,100,100,100
21095,0.95,51,25,0.049514563,0.077324112,0.328761576,0.055090227,0.34029707,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,44,20,44,68,88,100,100,100,100,0,0,0,0,100,100,100,100,100,40,16,44,44,76,100,100,100,100
21127,0.583333333,5,2,0.004854369,0.004654874,0.027764413,0.019577892,0.046802867,0,0,0,0,0,0,50,100,100,0,0,0,0,0,0,100,100,100,50,50,50,50,50,100,100,100,100,0,0,0,0,0,100,100,100,100,50,50,50,50,50,50,100,100,100
21133,0.958333333,9,4,0.008737864,0.013765128,0.063495273,0.046418961,0.065151672,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,25,0,50,75,100,100,100,100,100,0,0,0,0,100,100,100,100,100,25,0,25,75,75,100,100,100,100
21153,0.841666667,0,0,0,0,0,0.022693529,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21175,0.8,12,5,0.011650485,0.015321186,0.113091429,0.022623772,0.139008215,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,40,0,40,40,60,80,100,100,100,0,0,0,0,0,100,100,100,100,40,0,40,40,40,60,100,100,100
22029,0.765625,67,30,0.022298456,0.060771878,0.264782819,0.05836528,0.100721486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66666667,26.66666667
22041,0.90625,132,54,0.050171527,0.145326579,0.562797408,0.07046285,0.305554616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.92592593,0,25.92592593,25.92592593,25.92592593,27.77777778,27.77777778,27.77777778,37.03703704,0,0,0,0,0,0,0,0,0,0,0,0,0,25.92592593,25.92592593,25.92592593,25.92592593,25.92592593
22097,0.828125,677,289,0.283876501,0.691074674,0.671486255,0.269028882,0.448022135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.266435986,6.920415225,12.11072664,25.95155709,27.6816609,57.43944637,64.01384083,79.23875433,86.50519031,0,0,0,0,0,0,0,0,0,0,0,6.920415225,6.920415225,12.4567474,27.33564014,27.6816609,35.98615917,57.43944637
22107,0.3671875,15,7,0,0.004108821,0.123826483,0.005030009,0.101037482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22117,0.984375,246,110,0.099056604,0.296956572,0.544522329,0.177461405,0.254392329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63636364,32.72727273,42.72727273,55.45454545,56.36363636,79.09090909,79.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63636364,32.72727273,33.63636364,42.72727273
28069,0.548780488,19,9,0.012785388,0.011335123,0.122348611,0.032467589,0.045325528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,55.55555556,55.55555556,55.55555556,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,55.55555556,55.55555556,55.55555556
28125,0.865853659,28,11,0.021004566,0.031215455,0.543348228,0.021725544,0.42848251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45454545
